record_id,Income
51538,7
51747,3
65676,7
44017,5
25091,5
68225,7
48666,3
33111,7
30914,5
21664,5
20141,7
13264,3
12582,3
14201,7
61278,7
37121,5
9044,7
41875,5
47000,3
19069,7
61655,7
35749,5
68551,3
16662,5
13939,7
58028,3
56086,5
26090,7
61880,5
3325,7
5879,7
52920,3
24944,5
8392,7
56006,5
58009,7
69462,5
30544,5
70541,3
46768,5
51004,3
30724,5
39767,5
9759,7
27209,7
41906,5
22958,5
21874,5
63184,5
24870,7
54728,5
8152,5
64728,5
15040,3
6895,7
11354,3
34301,7
11276,5
48474,5
61252,3
11083,5
16838,7
15681,5
32360,5
56018,7
39724,7
33528,5
11211,5
6081,7
66883,5
7870,5
54653,5
641,5
13933,5
40866,7
5562,7
19962,5
36189,7
55028,3
31669,7
39728,5
5512,3
4244,7
29254,7
57114,7
64301,7
20856,3
27075,3
46815,5
49276,7
17127,5
15025,5
17357,5
22984,7
13036,5
46090,5
26726,5
20255,5
3882,7
37920,7
33323,3
54518,5
51672,5
60071,5
27880,7
60107,7
16915,7
22995,3
30078,7
34971,5
27689,5
49879,7
26783,5
7653,5
31066,7
3487,7
47810,3
56816,5
5417,5
6803,7
52399,7
61323,5
30220,5
17258,7
58082,5
51485,7
2063,5
36511,5
54138,5
27596,7
11637,5
31541,7
28813,7
31144,5
58842,7
5986,5
23622,3
42312,3
54877,5
2700,7
3978,5
57298,5
46311,5
58515,7
64153,7
46343,7
45622,7
61872,3
68255,7
29918,5
61669,5
24516,7
15606,7
9591,7
21368,7
31813,5
28866,7
69587,7
31824,5
16149,7
61903,5
14910,7
29688,7
18252,5
42252,7
35490,7
31162,5
16632,5
36491,5
1635,5
51873,5
9490,5
64591,3
51118,5
14628,5
42309,7
30740,7
39819,3
48053,5
41413,7
64006,7
1555,7
47818,5
49214,7
56038,3
48793,7
1779,5
31156,5
62301,7
28694,5
57879,5
56970,3
5543,5
2955,7
25417,7
8049,7
31138,7
46601,5
50013,5
41950,5
498,7
63013,5
54901,7
6914,5
14034,7
24804,7
61909,5
46694,7
41130,7
51763,7
16823,5
19772,5
30782,5
61412,5
953,5
47367,3
62869,5
55051,5
21662,5
38138,5
48895,3
17490,5
61549,7
54684,3
44270,5
15044,7
66547,3
13916,3
44683,5
53754,5
39935,5
24096,7
45214,5
12665,3
50674,5
67230,5
24115,7
13324,7
9250,5
29323,5
19456,7
40772,3
59275,7
11597,7
41859,5
51833,5
68848,7
20040,7
31448,7
12727,5
70138,7
67037,5
68594,7
23977,7
60654,3
54899,7
32391,5
7370,7
41174,5
60676,5
45760,7
19900,3
40972,5
4446,7
28710,7
55271,5
5210,3
24047,7
11053,5
34927,5
49196,7
48897,5
50619,7
70393,5
63634,5
57779,5
42242,5
35484,3
22011,7
45221,7
67593,5
41328,5
18017,5
8490,7
18242,7
54242,5
3999,3
35908,3
21621,5
1429,5
12497,7
17631,5
15219,3
10026,7
55337,5
37702,3
21241,3
20823,7
69783,5
18938,7
68691,5
17389,7
61137,5
30715,5
9520,7
43639,5
2874,5
60454,7
9509,3
40804,5
45434,5
2658,5
50712,5
19009,7
44505,5
63497,5
59400,7
45033,5
37872,7
66524,5
14685,3
28013,7
3143,5
7806,5
69276,7
49543,3
70010,5
49949,5
59001,3
772,3
19255,5
33704,3
28041,5
5868,7
47702,3
41786,5
49375,7
30918,7
27406,7
6896,7
22669,7
58034,7
54141,7
4330,5
54551,5
67171,7
1497,7
59325,3
37108,3
7764,5
38207,5
29740,5
52470,5
55352,5
59550,3
64932,5
17750,7
26116,5
64019,5
45859,5
29538,7
52407,7
61049,5
1940,5
60514,5
68471,5
28291,5
6452,5
49332,3
56823,5
7448,7
35663,7
41974,5
58164,3
46758,7
67501,5
40441,7
18686,7
50555,5
2628,7
32211,7
33487,7
52461,7
52610,3
776,7
1316,5
57008,5
23625,7
65945,7
46458,7
43099,7
42209,5
41010,5
24598,7
65612,7
13563,7
2385,3
43191,7
57725,7
59547,3
40045,3
60387,5
20076,5
8455,3
54270,5
24469,5
22343,7
30324,5
23971,5
47721,5
3862,5
65115,3
6215,7
13796,5
62312,7
64065,7
15289,5
21951,5
25852,3
61766,7
18744,5
59426,5
22327,7
30835,5
51437,5
52262,5
57998,3
31141,5
62137,5
15081,3
12668,5
24013,3
40106,5
62160,7
39870,5
47909,5
66782,7
41303,7
11688,3
37695,7
44376,7
11631,5
10243,7
35361,5
4122,5
13443,7
5107,5
58354,7
47326,7
39609,5
26391,7
46425,7
64666,5
53990,5
63798,3
21650,7
65500,5
12147,5
14232,5
8705,5
56401,5
18742,7
68598,3
58254,3
65949,3
68075,5
31638,7
40934,7
21097,5
1624,5
21190,7
1304,7
4302,5
33105,5
58989,5
17442,3
6060,5
40086,7
39896,7
26934,5
62286,5
27757,7
58519,3
46640,7
27072,7
61418,7
36280,7
32936,3
7950,7
30015,7
55998,3
68585,7
21952,3
37013,5
62665,3
51301,5
1301,5
59835,3
44485,5
24310,3
28317,5
49643,7
51691,5
63507,7
43623,3
49086,5
5710,5
54184,7
52128,3
49013,5
12624,7
29802,3
48142,3
20354,5
53642,7
35551,5
56290,5
28711,5
66424,7
23103,5
36045,5
4664,5
5312,3
9157,5
694,5
44242,3
21131,7
39190,5
67892,5
49991,5
28116,5
58932,5
26248,5
33978,7
8114,7
41056,5
24912,7
27499,5
51242,5
63646,5
64490,5
56790,5
53736,3
48005,7
52629,5
16144,3
7998,5
30896,7
9651,7
10331,5
51022,5
38992,7
2076,7
23053,5
47978,5
7099,7
41987,5
25752,5
8713,3
26840,7
18933,7
34229,5
38496,5
14236,7
13022,5
29605,7
1938,5
33623,3
47447,7
4027,5
18864,7
36434,7
64103,7
34687,7
66373,5
29332,5
52303,3
97,5
13980,3
58046,5
55597,5
31511,5
52261,7
42522,5
20568,7
29931,7
22217,7
45394,5
46769,7
30884,5
55407,5
24350,5
43192,5
22530,5
53387,3
27418,7
30650,5
27160,5
16687,7
31106,3
63346,5
34350,7
68813,7
11981,7
9686,7
36198,5
15136,5
37305,5
68497,7
21774,7
60586,5
61899,7
116,7
55128,3
21588,7
69625,5
58021,5
22946,7
37198,5
28108,7
16776,5
35250,5
53545,7
30080,7
57158,5
9104,3
67379,5
32604,7
22063,7
44782,7
12025,3
57921,7
47291,5
38849,5
14817,5
67639,5
22933,5
46651,7
66875,3
8698,5
53263,7
9668,5
42788,7
60545,3
58568,7
26724,3
6926,7
9388,7
1822,7
28671,7
21878,5
4663,7
40348,3
55669,7
56252,5
10499,5
31423,5
45720,5
9833,7
33074,5
52678,5
53226,3
4572,5
38211,3
65516,7
23245,5
32366,5
66050,5
14899,7
46348,5
7718,5
18411,3
48528,7
53858,7
15453,5
26701,5
38383,5
24111,7
55049,7
20750,5
39152,3
63795,7
42262,5
499,5
31675,7
854,5
13529,7
2669,5
55118,5
40017,5
12098,7
38133,3
65041,5
42460,7
27470,7
23236,5
53477,7
27445,5
23535,7
11523,7
70401,5
39549,3
55796,3
28078,5
21925,5
2442,7
11957,5
11797,5
30738,5
14637,5
30557,5
34170,7
39860,5
17546,7
68897,3
5930,5
601,3
32093,5
26728,5
16726,7
23680,7
19977,7
59832,7
61079,5
24095,5
64627,3
45963,7
50643,7
23345,5
16778,5
46535,3
32864,3
58700,7
66318,7
35196,7
5286,7
62295,5
9855,7
37049,3
50902,7
60953,7
17995,7
6773,7
51306,7
63027,5
26969,5
13332,7
63279,7
50592,5
670,5
44579,3
9296,7
68706,3
1120,7
70068,3
53945,5
36145,5
54771,5
39992,5
20283,5
15530,7
12541,5
53093,7
41717,5
12255,5
53041,3
60725,5
8914,5
31178,7
41280,5
40065,7
1588,5
19992,7
1813,3
26940,5
68564,7
24648,5
3217,7
66496,3
8484,5
59066,5
65834,5
70444,5
42721,3
28933,7
35347,5
47601,7
23459,5
33548,5
12143,5
51229,7
30443,7
8509,7
38676,3
39457,5
53352,5
44507,7
70321,3
64447,7
4914,7
27539,3
50159,5
12244,5
66955,5
3441,7
63482,5
70603,3
62461,5
27281,7
52703,7
62904,7
41241,7
15906,7
3353,7
48148,7
17475,7
39705,5
48076,5
3110,7
64125,7
34957,3
40617,5
24518,5
66269,5
60284,5
59896,7
60549,5
33566,5
1749,5
20975,5
61707,3
53661,5
35412,7
66838,3
278,7
65097,3
67187,3
26449,5
64545,3
14486,3
54541,5
57070,5
66448,7
43578,5
47940,7
70311,3
64174,3
24465,7
35337,7
17867,5
16710,7
40261,5
4165,7
33997,7
67365,7
27819,3
4395,5
32628,3
43766,3
44990,5
11190,3
26819,5
18127,5
47056,5
39585,3
12917,7
22480,3
6095,7
16311,5
7366,5
47612,7
42658,3
8141,7
37077,7
2298,7
18126,5
2812,5
48395,5
18484,7
83,7
61633,3
69286,5
57706,7
10603,5
23598,5
7105,5
36925,5
21050,5
49031,7
46691,7
225,7
13619,5
35534,7
64073,7
7832,7
29470,5
54973,7
19878,7
5467,5
49215,5
6277,5
41533,7
51666,7
58305,5
55142,7
49199,5
33850,3
70539,5
50602,5
38352,3
63135,3
36037,7
54146,7
53639,5
34958,7
62351,3
4741,7
5661,5
14186,5
13724,5
65997,5
11332,3
2223,5
52051,5
7754,5
15612,7
61377,7
49326,7
69995,5
39043,5
26217,5
1012,7
57617,5
8613,3
19040,5
13518,7
33035,7
4946,5
7284,5
28232,7
65915,5
55645,5
269,5
41534,5
44289,3
66936,7
53820,5
35498,5
63572,7
12885,7
40823,5
1318,3
16873,7
2946,7
42628,5
60536,5
42100,5
39691,7
17829,5
53296,3
41895,5
58627,7
56022,3
52755,5
52183,5
300,7
17571,7
41379,3
15419,7
51842,5
50960,5
33571,7
47461,5
33794,3
20476,5
31322,7
20090,5
1432,5
13483,5
7961,7
29416,7
46377,5
35658,5
51263,7
44240,5
61100,5
15831,5
61859,5
49413,7
5016,7
32582,7
27924,7
33817,5
60985,3
42664,7
23222,5
33429,7
8984,7
14689,5
12512,7
49700,5
30829,5
25190,7
60175,5
38361,3
33708,5
19702,5
23493,5
58128,3
8550,5
26655,5
23683,5
55681,5
54714,5
54269,5
62186,3
6833,7
46198,5
1272,7
17395,7
42288,7
57574,7
51562,5
65780,3
825,5
53375,5
44091,7
5459,5
68235,5
10992,5
30713,7
27329,3
28581,5
26216,7
29072,5
36804,5
21140,7
24779,5
49310,7
9065,7
58871,3
5948,5
57225,5
15882,5
8024,5
56476,5
48016,5
14950,7
67831,5
36478,7
63173,5
60503,3
3464,7
50770,5
14436,7
50348,5
31337,5
2249,5
67169,7
32242,5
5173,5
27140,5
45345,3
31183,5
23988,5
29341,5
21927,7
37116,7
49994,5
16536,5
45019,5
11283,5
42052,5
10307,7
49802,7
27258,5
18570,5
57104,5
54599,7
3144,5
6397,5
9590,3
21205,7
17317,5
44445,7
31421,5
19935,5
65694,5
26104,5
31522,7
5475,5
26224,5
53324,5
68945,7
30013,7
23591,5
5448,3
39557,5
43407,5
50251,5
55733,7
56999,3
43004,5
15160,5
4510,7
54548,3
44812,3
55310,7
60708,5
60358,5
51894,7
63527,5
64130,5
20786,5
49520,7
48812,5
38032,5
64244,5
55891,3
41074,5
5649,7
10308,5
68894,7
64948,7
58925,7
30991,5
52041,7
29244,7
5157,5
31001,5
15670,5
57211,5
55210,5
40643,5
55179,5
10506,7
36995,3
27300,5
545,5
21214,7
31247,5
54576,7
13265,7
53300,7
49354,3
60615,5
10783,5
38898,5
15955,5
69710,7
35905,5
66981,5
15963,7
66046,7
20887,5
56742,7
20525,5
32019,7
21476,3
7223,5
24233,7
62652,3
54053,5
15485,3
57283,7
30018,5
38755,7
33446,7
17005,5
14738,7
60500,5
27347,5
18720,5
21013,3
36487,7
62811,5
25470,5
53827,7
42162,7
51844,5
2338,7
27546,7
8976,7
11467,5
47959,3
19344,5
25432,7
61740,5
29864,5
43511,5
13607,5
46098,5
60376,3
66962,5
23636,7
11384,7
5619,7
7506,5
58616,5
27251,5
17319,7
60192,5
34848,5
54372,5
41693,5
13029,5
7158,5
23268,5
59635,7
27335,5
53000,5
46375,5
5396,7
63121,7
8532,5
14296,7
20907,7
2181,7
16515,3
19327,3
580,7
68725,5
43427,7
2600,7
67016,7
70244,3
47475,5
48122,5
13271,5
60707,7
57614,3
5768,7
54915,5
45864,7
22583,5
2704,7
26850,5
11733,7
51857,3
56739,5
4042,7
16963,5
29598,7
23349,7
29846,5
57896,5
22990,3
53144,7
24836,5
52847,5
55672,7
23568,7
27524,7
23703,3
11935,5
11606,5
55905,3
4018,5
55949,5
32099,7
61220,5
40876,5
12327,7
44632,7
46449,7
56011,5
22184,7
18948,5
67254,3
58245,7
11093,5
50631,7
68340,5
31359,5
52221,7
42977,5
46228,5
12376,7
45693,5
33388,7
25486,7
46639,5
30275,5
13351,7
16850,5
25040,7
14344,5
55938,5
60743,7
58141,5
18255,5
69604,5
45507,5
39422,5
50440,5
10792,5
25798,7
68858,7
5895,7
47562,7
1102,7
60546,5
24141,5
24934,7
36828,7
51643,7
53178,3
22543,5
49535,3
60301,7
24238,5
49510,3
10458,7
35961,3
21564,7
47517,3
4565,5
54331,7
9763,5
22102,5
64132,3
44264,5
38502,5
12392,7
22024,5
3795,5
52234,7
51785,7
12078,5
53151,3
44061,7
65950,5
30812,5
39376,7
57315,7
36400,7
41125,5
68469,7
67620,5
39002,3
14249,5
54177,3
48805,5
34121,7
49072,3
7955,7
35550,7
20831,5
70466,3
2519,5
61594,5
68647,3
44877,3
8612,5
33638,5
39433,7
21040,7
66786,3
41190,5
69342,5
57991,5
6007,5
22886,3
4894,7
13191,5
36012,5
12954,7
57575,7
41709,3
8009,5
58903,7
33563,5
42298,3
5485,7
51931,5
52993,5
17037,7
45043,3
5032,5
19866,3
44409,5
52980,5
55265,7
60669,7
5186,5
38866,3
11266,7
1759,3
65948,5
14537,7
58805,3
20067,7
59458,5
25875,7
59309,5
58329,7
54945,5
3665,5
53141,5
22633,7
69933,7
50929,5
25383,7
53723,5
29376,5
66696,5
31169,5
52599,5
19462,7
22118,5
6147,5
67384,7
65209,3
45925,3
41392,5
1866,5
63703,7
464,7
20990,5
37869,5
28590,7
51376,7
1503,5
3630,5
56571,3
9920,3
4340,5
10128,7
58205,5
67758,7
5135,5
22940,7
11034,7
60729,7
69302,5
54111,7
14449,5
20753,3
27542,3
629,5
46453,5
24484,7
30514,7
66306,5
65753,7
49402,7
64475,3
11424,5
49818,5
35395,7
41442,5
56209,5
13838,3
55037,7
15458,7
6658,5
35161,5
35884,3
68087,7
47949,7
54896,7
18119,7
11537,5
2527,5
44825,7
23911,5
10699,5
1462,5
65518,5
54695,7
60893,5
916,5
60731,5
14148,7
15958,5
48513,5
58488,5
53224,7
21456,5
15849,5
48107,3
31276,7
25098,5
37270,3
45236,7
6768,7
9597,3
19899,7
16273,3
27554,3
51054,5
28459,7
48277,5
20104,7
51163,7
17744,3
6564,5
22802,5
43493,7
62632,5
55030,5
20273,5
23174,7
31697,5
10497,5
54034,3
61187,5
63650,3
21754,5
69128,7
12967,5
6128,3
2529,5
12310,5
48381,5
1557,5
369,7
53724,7
63912,5
55145,5
15246,7
909,7
60525,5
42878,5
39424,5
34156,5
42747,3
48268,5
33511,5
26629,7
67628,7
46807,5
54179,5
61105,7
23562,7
57521,7
31546,7
28595,7
33610,5
16565,7
60831,7
61984,7
64093,7
21974,5
7196,7
66005,3
54862,5
29711,5
27989,7
45920,7
1359,7
36640,7
17058,7
11697,5
29590,5
55487,7
51070,5
53246,5
8998,5
69115,7
25404,5
10883,5
22408,7
31843,5
4021,5
26648,5
14038,7
5297,7
57711,7
24676,7
4359,5
66804,5
13404,7
42598,3
3122,3
32622,3
14702,5
52997,5
2179,5
38487,5
57667,5
28042,3
4411,7
25414,3
19209,7
66521,3
48853,3
41095,5
28697,5
66392,5
9736,3
66830,3
54802,7
64722,5
69957,5
17664,5
47311,5
7762,5
51863,5
62136,3
36243,7
4585,5
45695,7
56662,5
31268,5
26220,7
35694,3
57078,5
16592,3
13200,5
66497,5
14568,5
26937,7
39455,5
17502,7
34362,7
30430,3
10902,3
69060,3
48015,3
23255,5
1711,5
2879,5
64233,7
5844,5
39601,7
10365,5
47304,3
15851,5
9926,5
28382,3
15647,5
35307,5
59889,5
30855,7
44456,5
67703,7
46004,7
36851,3
53443,5
856,5
22405,5
59957,3
69028,3
19106,7
37715,5
13898,5
349,5
33377,5
45218,5
60918,3
61590,5
36802,5
65205,7
18525,7
39220,7
66525,5
61832,7
1171,7
23290,5
53106,7
37843,7
17806,3
62328,3
17096,5
33910,5
59073,7
20248,5
20613,7
50888,3
70348,3
1475,7
16075,7
33967,7
61458,7
18630,7
43745,3
41713,5
3483,5
59411,5
3821,7
24139,7
54062,5
25076,5
68580,5
37244,7
36344,7
4889,7
24629,5
55551,7
66701,7
19548,7
27656,5
68038,5
20898,5
25561,5
17578,3
24974,7
61211,5
47690,7
47527,5
59478,5
20953,5
64823,7
13647,5
43286,7
5587,3
33439,7
70411,3
41341,5
43406,5
8923,7
25223,7
19468,7
43289,7
57848,5
45661,5
48547,7
5274,5
10746,5
24621,3
28614,5
51650,7
62972,5
46358,3
56720,7
55802,5
68364,5
22457,5
48189,7
43767,5
67894,5
30677,7
11861,5
33217,5
52235,7
24365,5
50609,3
459,5
3717,3
33515,3
70101,3
3317,7
31689,5
20079,7
69287,5
25639,5
34876,5
55084,7
42982,7
20310,5
67218,5
66815,7
5221,3
64091,3
8450,5
19120,5
70230,5
43228,7
13561,5
65307,5
35443,5
7163,7
46616,7
42211,7
57527,7
11540,7
51610,3
37391,7
14135,5
32755,5
45384,5
16380,3
59900,5
14076,3
40674,5
50648,5
55467,5
46422,3
51130,7
43740,5
25836,5
36715,5
8361,5
40134,5
11248,7
42494,5
9023,5
42280,7
8797,5
53940,7
40151,5
37273,7
63728,7
32960,3
31631,5
4229,5
65677,7
62681,3
60412,5
18439,5
31089,3
67635,5
938,7
60674,7
49097,7
25206,7
53610,5
63632,5
45082,7
9505,7
28481,7
5541,5
9858,3
66316,5
12930,5
27265,5
24757,5
4506,5
50651,5
37557,3
61944,7
62421,7
50483,7
10614,7
38886,5
31133,5
20407,5
42074,3
54702,5
10220,7
68840,5
9001,5
56979,5
48766,7
65598,5
18331,5
7619,7
48140,5
40096,5
55520,7
15474,7
21014,5
47888,7
33527,5
21091,3
23541,5
35692,5
56685,3
25167,5
8522,7
68969,7
10623,5
39699,5
66249,7
61640,3
17316,7
4583,7
37749,5
34314,5
35974,7
34191,5
41292,5
62289,5
3172,5
62982,5
14323,5
5280,7
52107,5
63535,7
19140,5
11835,5
33316,7
1281,5
41738,5
41936,7
58567,3
33501,7
51127,5
30874,7
66212,7
66097,7
67431,7
13078,5
1753,5
37565,7
58157,5
47290,3
32009,5
27153,5
31906,5
40390,5
58980,5
117,5
15578,5
8117,3
21026,5
19820,5
15545,5
62822,3
34861,7
33371,5
21325,3
42638,3
12818,5
63001,7
44319,7
32490,5
5367,5
65770,3
19185,5
30393,5
17612,7
31837,7
26240,7
20890,7
59847,5
16554,5
24807,7
19306,7
45211,5
8273,7
56709,5
556,7
62855,5
31062,3
65663,3
5334,5
61411,5
50376,7
52504,7
40364,5
20241,5
20838,7
4508,5
4737,7
3720,5
69572,5
54873,3
31244,7
1618,3
56837,5
30370,3
27456,5
9995,5
49521,3
21542,7
58596,7
44269,5
12920,7
56724,5
58781,5
9282,5
43921,7
65769,5
1619,5
6229,7
34538,7
57186,5
7471,7
41698,3
54828,5
59025,5
50345,3
33264,7
37582,5
28018,5
48456,7
39645,3
62259,5
6586,7
58573,7
11942,3
30702,7
64486,3
23885,3
58336,7
26547,5
11051,7
44321,7
64969,3
42127,5
62314,5
23670,7
52936,7
13765,7
10864,7
43067,5
10718,7
66122,7
21351,5
22370,5
21992,5
67982,7
22512,5
15459,7
32228,5
32977,5
44323,5
11110,5
2404,7
36985,7
63566,5
19649,5
49555,7
28896,5
3243,3
29973,5
18094,5
25572,7
24098,5
30728,3
1499,3
32164,7
51337,5
64333,5
54022,7
32887,7
64187,5
69955,5
39285,7
53908,7
185,5
54891,5
24464,7
15318,5
893,5
14306,7
28884,7
66522,7
39660,5
51234,5
17898,5
59404,5
26591,7
33900,5
62229,7
10827,5
68198,5
22793,7
12223,7
58402,3
5997,5
68823,3
5264,7
1126,5
21061,5
33597,5
3991,5
60103,5
15005,3
61752,3
34737,5
5300,7
2362,5
28090,5
43103,3
22782,5
22251,7
38999,5
48626,7
65842,5
60232,5
63811,5
7165,3
31762,7
14260,7
11549,5
16349,5
39509,5
8610,7
48411,5
57720,7
53494,3
17376,7
59154,3
39647,5
7118,5
28623,5
62368,7
1097,5
4702,5
22322,3
45690,5
14811,5
52934,5
23469,7
26320,5
11900,7
54825,7
22938,7
986,7
51047,5
30112,7
38081,5
22719,3
17172,5
26860,7
40793,7
86,7
8953,5
12469,5
13784,7
7767,5
41799,3
61461,5
45574,5
57864,7
27328,7
24908,5
68323,3
9608,5
20581,7
21903,5
34577,5
66868,5
26156,7
1834,5
14341,7
16659,7
1467,7
37590,5
17068,7
32153,5
30576,5
20795,5
47691,7
56867,5
59455,5
20299,5
36855,5
52984,5
20127,5
26485,5
7588,3
3426,5
47385,3
1228,7
37135,5
16926,7
43719,5
28239,7
70523,5
17859,5
14641,5
39652,5
40620,5
14629,5
959,5
64729,5
31835,7
26140,7
11838,7
51431,7
66979,3
47950,7
10140,7
38085,5
69244,7
35086,7
61860,3
26376,7
1396,7
3714,7
3310,5
1329,5
57412,3
67308,7
18054,7
43434,7
60718,7
53952,5
36268,5
14700,5
67215,5
66340,5
989,7
38563,5
6026,7
40332,5
40789,7
17916,5
66218,5
21176,3
21879,5
28005,7
68215,5
55727,7
48677,7
53933,5
36107,3
21470,5
33558,5
52349,3
69461,5
3126,5
23165,3
59290,5
57217,3
46452,5
55781,5
45041,5
42205,7
2431,5
39222,7
51703,3
57660,7
22441,5
3154,5
9493,5
58703,5
42035,7
55602,7
36907,3
58797,7
53601,5
67257,5
42802,5
48400,7
63299,5
53594,7
58556,5
64168,5
46223,5
51802,7
19980,7
40900,5
44900,5
38905,3
16374,7
26931,5
3319,5
46647,7
48330,5
22602,7
65443,5
65301,7
10659,5
1617,5
189,3
52667,7
3438,7
63665,7
58525,3
38971,5
68642,7
53832,7
55942,5
35708,5
13533,3
11793,7
41474,7
19240,5
18865,5
67681,7
20583,5
19194,7
7577,3
26774,7
10610,7
31882,7
1574,5
67304,5
50050,5
5862,5
70252,3
43092,5
3040,5
9215,5
52561,5
39952,5
50276,5
48154,7
13963,5
34760,7
13651,3
31484,5
62837,5
61727,7
52855,7
23351,5
21625,7
21920,7
52593,5
42630,7
10524,5
64054,7
50223,7
2018,7
43697,5
63225,3
38201,5
6334,7
40949,5
42297,5
66390,5
55735,3
6761,7
36998,3
55605,3
26414,5
7240,7
26312,7
35305,5
30132,5
30455,3
38829,5
24090,7
53583,5
37545,3
39431,5
13035,5
65895,7
33013,7
16739,3
557,5
24372,5
59044,3
5622,5
38088,5
40585,7
5216,5
43624,7
37298,5
17497,5
8053,7
19282,5
58978,5
64336,7
33796,7
43975,7
29981,7
47482,7
29308,7
69118,7
51861,5
27955,7
66919,3
25552,5
55978,7
61605,5
19922,7
65045,5
12703,5
44041,5
55019,5
16233,3
66391,5
25825,5
15121,7
7698,3
45946,7
56030,5
4769,7
67863,7
67847,5
2746,5
65490,7
1403,5
44735,5
64897,3
6649,5
42189,5
6537,3
61107,3
57348,5
58755,7
53014,5
54114,7
10973,7
15091,5
21838,7
22721,5
47070,5
53386,5
37686,5
33419,7
3361,5
67412,5
38708,5
36181,5
55675,7
52283,7
8103,3
54063,5
4309,7
68191,5
49172,3
58369,5
45909,7
56160,5
59036,7
5722,7
12179,5
61348,7
34993,7
13864,7
10679,7
8277,7
39595,5
18378,3
29824,7
17721,5
60783,7
47820,7
4791,7
16955,7
11727,5
61844,7
62574,5
57828,5
52123,5
41714,3
39560,5
44498,7
3351,5
16484,3
65111,5
33763,7
5060,5
40316,5
69481,5
19346,5
63644,5
44005,7
2764,7
18503,7
34565,7
68525,7
10872,5
24331,7
53464,5
49108,7
3133,5
28924,5
30737,3
29526,5
47712,7
3713,5
16705,5
43413,3
29076,5
6847,5
11685,7
13777,5
70624,5
61893,7
2373,5
26586,5
56044,3
26238,5
40056,3
18711,7
34348,7
6798,5
28170,3
2776,5
65126,5
42860,5
53970,5
69718,5
37459,3
25150,5
4095,7
62119,7
5466,7
32533,5
35344,3
26767,7
23358,7
55035,7
25664,3
49111,5
52823,3
21987,7
22987,7
9024,7
68898,7
68243,5
25409,7
58197,7
2607,5
52887,7
38869,5
26841,3
42875,5
60639,5
1447,7
55541,3
54859,7
16356,5
36210,7
48301,7
29243,7
30515,5
35000,5
28621,5
21339,3
43415,7
56277,5
26809,3
29007,7
27926,5
26909,7
98,5
64483,3
7267,7
65437,7
40379,7
14174,5
43048,5
59616,7
22030,7
7986,5
21532,3
53,5
5316,5
68596,5
28321,5
10592,7
18996,3
14563,3
25385,7
24667,5
10854,5
64879,5
69618,5
22318,5
32518,7
56647,5
38554,7
17050,5
41981,5
11033,5
30989,5
3893,7
47371,3
14367,7
65042,7
9217,7
46396,7
11205,7
6058,7
55670,7
68403,7
3316,7
46318,5
37166,3
22402,7
26038,7
26950,7
39631,3
37629,5
50217,5
45269,7
8376,7
55152,5
58681,7
65568,7
48779,5
52600,5
59631,7
69372,5
24317,5
55350,3
37393,3
68250,3
13386,5
68426,5
61442,5
57092,5
6626,7
26086,5
68562,7
51196,7
19248,5
67200,5
60548,3
20976,5
24189,7
620,5
9499,3
54231,7
52705,5
44973,5
7365,3
32426,5
24011,3
18288,7
47992,7
70464,5
40055,5
16621,7
7023,5
52961,5
58666,3
36118,7
41378,7
66592,7
18329,7
65929,5
66287,7
1456,5
59502,5
8038,7
16480,5
69301,5
62206,3
48455,5
69151,5
62730,3
54604,7
50797,7
30565,7
51446,5
67121,7
43662,7
27080,7
65625,5
39742,5
27801,3
20711,5
17540,5
38147,5
42885,5
43858,5
31798,3
22453,3
42565,7
29710,5
39871,7
19231,7
980,7
8723,5
29125,7
70396,5
27792,7
13646,7
35790,5
23146,5
55575,5
61588,5
59901,5
5669,3
34328,3
17906,7
26035,5
42536,5
30164,5
13714,5
24980,7
38881,5
63540,5
58189,3
34214,5
6216,5
30007,7
1823,5
27332,7
57129,5
55567,3
29527,5
2275,7
32227,5
32666,7
12573,5
30462,5
58641,5
49715,5
46796,3
14409,5
47917,5
13576,5
52465,5
53466,5
52602,5
649,7
32812,5
14795,7
35463,5
37786,7
54895,5
55438,7
14143,7
31605,7
52060,3
47635,5
63688,5
28132,5
36597,5
8243,7
67424,7
3247,5
9617,7
61680,7
45954,7
20370,5
67429,5
26465,7
57960,3
62204,7
22169,5
59757,5
48598,5
21144,5
62939,5
58290,7
32917,5
10813,7
40493,5
26666,5
19267,3
33911,7
25868,7
42597,7
14106,5
41730,3
51692,3
33257,5
49047,5
9115,5
27931,7
32560,5
7149,7
19822,7
34755,7
46683,5
42743,7
35943,5
49249,7
6648,5
53773,5
68415,3
58147,3
28695,5
55394,5
30963,7
15692,5
43657,5
13016,7
42535,5
35425,3
14853,7
69447,5
48591,5
571,7
57894,3
39035,5
19525,5
12046,7
46627,3
68506,7
41234,3
38537,7
32983,3
35451,3
21661,7
17821,5
28106,5
43097,5
38571,5
61387,5
44676,3
38180,3
462,7
67153,5
56613,5
69544,5
58754,5
28488,5
43528,5
1728,7
63150,5
21485,7
53509,3
66989,5
3747,5
29367,3
6865,5
7909,5
64461,5
39423,7
836,5
23544,5
2257,7
67443,3
59792,5
881,7
55744,7
31514,5
31153,7
47744,7
21172,7
54406,3
60357,5
44686,3
23442,7
32433,7
30547,7
66142,5
24489,3
65675,5
68539,7
36877,7
41501,5
7046,5
4387,7
7074,7
